Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16718268k(8630500k free), swap 19924264k(4662884k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-01-17T02:06:45.259+0800: 5.377: [GC (Allocation Failure) [PSYoungGen: 1223166K->174591K(1223168K)] 3566756K->2644872K(4019712K), 0.0337514 secs] [Times: user=0.30 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:45.393+0800: 5.511: [GC (Allocation Failure) [PSYoungGen: 1223167K->174589K(1223168K)] 3693448K->2779116K(4019712K), 0.0340321 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:45.519+0800: 5.637: [GC (Allocation Failure) [PSYoungGen: 1223165K->174577K(1223168K)] 3827692K->2910675K(4019712K), 0.0330740 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:45.552+0800: 5.670: [Full GC (Ergonomics) [PSYoungGen: 174577K->0K(1223168K)] [ParOldGen: 2736097K->383970K(2796544K)] 2910675K->383970K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0463136 secs] [Times: user=0.47 sys=0.00, real=0.05 secs] 
2022-01-17T02:06:45.694+0800: 5.812: [GC (Allocation Failure) [PSYoungGen: 1048576K->174590K(1223168K)] 1432546K->617149K(4019712K), 0.0245100 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2022-01-17T02:06:45.814+0800: 5.932: [GC (Allocation Failure) [PSYoungGen: 1223166K->174587K(1223168K)] 1665725K->743595K(4019712K), 0.0312644 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:45.937+0800: 6.055: [GC (Allocation Failure) [PSYoungGen: 1223163K->174589K(1223168K)] 1792171K->867773K(4019712K), 0.0318197 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.065+0800: 6.183: [GC (Allocation Failure) [PSYoungGen: 1223165K->174590K(1223168K)] 1916349K->998699K(4019712K), 0.0315354 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.189+0800: 6.307: [GC (Allocation Failure) [PSYoungGen: 1223166K->174584K(1223168K)] 2047275K->1108460K(4019712K), 0.0303348 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.313+0800: 6.432: [GC (Allocation Failure) [PSYoungGen: 1223160K->174582K(1223168K)] 2157036K->1218164K(4019712K), 0.0299645 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.437+0800: 6.556: [GC (Allocation Failure) [PSYoungGen: 1223158K->174589K(1223168K)] 2266740K->1340402K(4019712K), 0.0311602 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
